datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty
738,2019,48602,30199.0,20307.0,6463.0,12719.0,1555.0,8742.0,5287.0,2262.0,Saginaw,41322.25224421784,629.2910266489866,60664.60844021482,21.4013709063214,67.24394847511506,5.149177125070366,7.490314248816186,17.507202225239247,28.94797840988112
739,2020,48602,30109.0,19040.0,6824.0,12846.0,1121.0,8482.0,4455.0,2093.0,Saginaw,43140.343285254494,632.2180046443158,65458.69843244684,22.66431963864625,63.236905908532336,3.7231392606861737,6.951409877445282,14.796240326812582,28.170978777109834
740,2011,48603,26772.0,22648.0,2036.0,12279.0,762.0,3123.0,2365.0,463.0,Saginaw,63766.363093994376,820.8866048128605,186663.65370167024,7.604960406394741,84.59584640669357,2.8462572837292694,1.7294187957567608,8.833856267742418,11.665172568354997
741,2012,48603,26802.0,22525.0,2231.0,12328.0,846.0,2969.0,2135.0,502.0,Saginaw,62948.61914509961,816.1874003676055,177305.10030749935,8.324005671218567,84.04223565405566,3.15648085963734,1.872994552645325,7.965823446011491,11.077531527497948
742,2013,48603,26593.0,22467.0,2382.0,12306.0,954.0,3135.0,2292.0,634.0,Saginaw,61010.50747562855,831.8722854432364,164412.4941512811,8.957244387620802,84.48463881472567,3.5874102207347796,2.3840860376790887,8.61880946113639,11.788816605873727
743,2014,48603,26703.0,22256.0,2316.0,12657.0,829.0,2626.0,1800.0,628.0,Saginaw,63087.01900006759,837.8996096918087,156768.31407137067,8.673182788450735,83.34644047485301,3.104520091375501,2.3517956783881964,6.740815638692283,9.834101037336628
744,2015,48603,26592.0,21814.0,2559.0,12536.0,786.0,2341.0,1564.0,581.0,Saginaw,63895.411738398514,839.4773623832889,154139.87097971875,9.623194945848375,82.03219013237064,2.9557761732851984,2.184867629362214,5.881468110709988,8.803399518652226
745,2016,48603,26608.0,22031.0,2499.0,12595.0,695.0,2358.0,1485.0,611.0,Saginaw,65017.7016753678,834.0973971592496,154250.88851575163,9.391912206855082,82.79840649428743,2.6119963920625375,2.2963018641010224,5.581028262176789,8.861996392062538
746,2017,48603,26547.0,21478.0,2826.0,12971.0,586.0,2431.0,1588.0,646.0,Saginaw,63064.81138218015,858.9632914490861,153022.25930156658,10.64527065205108,80.90556371718085,2.2074057332278603,2.4334199721249106,5.981843522808604,9.157343579312164
747,2018,48603,26715.0,21841.0,2388.0,13057.0,503.0,2429.0,1652.0,435.0,Saginaw,64644.53140693011,856.685046613595,151558.0202861728,8.938798427849523,81.75556803294029,1.882837357289912,1.6282987085906795,6.183791877222535,9.092270260153471
748,2019,48603,26623.0,21339.0,2588.0,12658.0,574.0,2815.0,1788.0,502.0,Saginaw,63675.19391997872,880.7690694954567,155892.54978349898,9.72091800323029,80.1524997182887,2.156030499943658,1.885587649776509,6.715997445817526,10.57356421139616
749,2020,48603,26464.0,20815.0,2684.0,12906.0,710.0,2689.0,1481.0,810.0,Saginaw,66068.54745741101,886.5179841660517,167531.88465714364,10.142079806529624,78.65402055622734,2.6828899637243047,3.060761789600967,5.596281741233374,10.160973397823458
750,2011,48604,13095.0,11369.0,983.0,5735.0,781.0,2179.0,1764.0,380.0,Saginaw,61783.23109820885,758.5750803551185,123132.99072192906,7.506681939671631,86.81939671630393,5.964108438335242,2.9018709431080563,13.470790378006873,16.639938907980145
751,2012,48604,13083.0,11623.0,645.0,5915.0,811.0,2218.0,1793.0,336.0,Saginaw,61182.20381194631,786.9904527121789,111877.39487965716,4.930061912405412,88.8404800122296,6.198884048001223,2.568218298555377,13.70480776580295,16.953298173201865
752,2013,48604,13217.0,11496.0,999.0,5821.0,984.0,2445.0,1680.0,602.0,Saginaw,54596.1966457329,793.9410019874913,106599.98626355936,7.558447454036468,86.97889082242565,7.444957252023908,4.554740107437391,12.710902625406673,18.49890292804721
753,2014,48604,13108.0,11045.0,1372.0,6108.0,872.0,2227.0,1428.0,593.0,Saginaw,58843.46291227359,795.4254359286294,101551.88817923763,10.466890448581019,84.26151968263656,6.652425999389686,4.523954836740922,10.894110466890448,16.989624656698197
754,2015,48604,13230.0,10733.0,1761.0,6252.0,829.0,2690.0,1455.0,1035.0,Saginaw,55811.74611103845,793.1968339823726,98988.90796862672,13.310657596371883,81.12622826908542,6.266061980347695,7.8231292517006805,10.997732426303855,20.33257747543462
755,2016,48604,13348.0,10982.0,1613.0,6391.0,699.0,2969.0,1718.0,1012.0,Saginaw,50706.01224130963,830.2887332452804,95978.33063202322,12.08420737189092,82.27449805214265,5.2367395864549,7.58166017380881,12.87084207371891,22.243032664069524
756,2017,48604,12601.0,10443.0,1450.0,5922.0,607.0,2405.0,1481.0,681.0,Saginaw,51276.75220300261,816.6988169060053,99694.43701044386,11.507023252122847,82.87437504959924,4.817078009681771,5.404332989445281,11.753035473375128,19.0857868423141
757,2018,48604,12435.0,10252.0,1464.0,5988.0,588.0,2332.0,1399.0,697.0,Saginaw,55707.58329317781,816.6416945764156,98652.25820068736,11.773220747889022,82.44471250502615,4.728588661037395,5.605146763168476,11.25050261359067,18.7535182951347
758,2019,48604,12307.0,10326.0,1435.0,5626.0,464.0,2524.0,1593.0,799.0,Saginaw,55210.7528759236,799.7240130330872,96777.33212859416,11.660030876736817,83.90346957016332,3.770212074429187,6.492240188510603,12.94385309173641,20.508653611765663
759,2020,48604,11905.0,10181.0,1097.0,5523.0,538.0,2576.0,1980.0,427.0,Saginaw,53553.69198372558,804.1059537654891,95597.95526465258,9.214615707685846,85.51868962620748,4.5191096178076435,3.586728265434691,16.631667366652668,21.637967240655186
760,2011,48607,1813.0,355.0,1373.0,361.0,169.0,873.0,212.0,648.0,Saginaw,21066.713660147863,509.328982524151,84256.01785372922,75.73083287369002,19.580805295091007,9.321566464423608,35.741864313292886,11.693325979040264,48.15223386651958
761,2012,48607,1628.0,286.0,1255.0,365.0,165.0,761.0,161.0,589.0,Saginaw,23483.6358528533,517.5822538916523,83742.15441170066,77.08845208845209,17.56756756756757,10.135135135135135,36.17936117936118,9.88943488943489,46.744471744471745
762,2013,48607,1392.0,294.0,949.0,445.0,119.0,604.0,179.0,409.0,Saginaw,27862.489661182102,481.3349073004889,59120.48317929919,68.17528735632183,21.120689655172413,8.548850574712644,29.382183908045977,12.859195402298852,43.39080459770115
763,2014,48607,1584.0,286.0,1165.0,522.0,132.0,821.0,163.0,622.0,Saginaw,26814.07460631252,491.67073871316575,56503.52206677481,73.5479797979798,18.055555555555554,8.333333333333332,39.26767676767677,10.29040404040404,51.830808080808076
764,2015,48607,1305.0,215.0,968.0,452.0,54.0,542.0,113.0,385.0,Saginaw,26989.26147913441,434.5227388752705,49880.125054321,74.17624521072797,16.47509578544061,4.137931034482759,29.50191570881226,8.659003831417625,41.53256704980843
765,2016,48607,1236.0,245.0,815.0,357.0,49.0,540.0,105.0,378.0,Saginaw,26292.47655276721,479.89165316011616,51670.87376618182,65.93851132686083,19.82200647249191,3.9644012944983817,30.582524271844658,8.495145631067961,43.689320388349515
766,2017,48607,1409.0,290.0,942.0,392.0,41.0,576.0,119.0,390.0,Saginaw,26215.16187173629,545.7089507180156,47236.765665796345,66.85592618878637,20.581973030518096,2.9098651525904895,27.6792051100071,8.445706174591908,40.88005677785664
767,2018,48607,1654.0,505.0,999.0,460.0,28.0,580.0,131.0,393.0,Saginaw,33217.78066720561,588.515931455515,55332.63190592058,60.39903264812576,30.53204353083434,1.6928657799274487,23.760580411124547,7.9201934703748496,35.066505441354295
768,2019,48607,1556.0,550.0,841.0,482.0,32.0,505.0,139.0,306.0,Saginaw,34052.03394391704,893.8792992173106,70556.87268488639,54.048843187660665,35.347043701799485,2.056555269922879,19.665809768637533,8.933161953727506,32.455012853470436
769,2020,48607,1772.0,580.0,902.0,591.0,84.0,388.0,107.0,220.0,Saginaw,40793.95504827848,941.8517760064296,81116.98420855374,50.90293453724605,32.731376975169304,4.740406320541761,12.415349887133182,6.038374717832957,21.896162528216703
770,2011,48609,12239.0,11757.0,128.0,5467.0,552.0,691.0,618.0,25.0,Saginaw,70783.18258727923,875.0705391239403,167834.73652856995,1.0458370781926627,96.06176975243076,4.5101723997058585,0.20426505433450443,5.04943214314895,5.645886101805703
771,2012,48609,12157.0,11631.0,99.0,5355.0,610.0,667.0,602.0,23.0,Saginaw,69125.10070820666,842.7300800543568,167484.3088234013,0.8143456444846591,95.67327465657645,5.017685284198404,0.1891914123550218,4.951879575553179,5.486550958295632
772,2013,48609,11952.0,11563.0,100.0,5292.0,567.0,607.0,555.0,19.0,Saginaw,70051.23269101165,769.0894714475204,160488.56827654887,0.8366800535475234,96.74531459170014,4.743975903614458,0.15896921017402946,4.6435742971887555,5.078647925033467
773,2014,48609,12019.0,11604.0,77.0,5206.0,395.0,706.0,636.0,23.0,Saginaw,70104.26734421466,698.8932228304947,153550.57363476616,0.64065230052417,96.54713370496714,3.2864631000915216,0.19136367418254432,5.291621599134704,5.8740327814294035
774,2015,48609,11965.0,11571.0,90.0,5241.0,307.0,779.0,733.0,25.0,Saginaw,69695.90463131337,701.9213474138985,154782.65609639813,0.7521938988717092,96.70706226493941,2.5658169661512744,0.20894274968658588,6.126201420810698,6.510656080234016
775,2016,48609,11821.0,11506.0,62.0,5340.0,251.0,671.0,664.0,2.0,Saginaw,71783.15834121505,718.5679251021845,155774.3540813393,0.5244903138482362,97.33525082480332,2.1233398189662465,0.016919042382201165,5.617122070890788,5.676338719228491
776,2017,48609,12088.0,11793.0,79.0,5543.0,225.0,741.0,729.0,2.0,Saginaw,71354.86375652741,679.9608110313316,154513.9466383812,0.6535407015221708,97.55956320317671,1.8613500992720053,0.01654533421575116,6.030774321641298,6.130046326935804
777,2018,48609,12263.0,11920.0,61.0,5589.0,212.0,882.0,863.0,2.0,Saginaw,70615.84460011071,775.3849076290187,152407.42472332512,0.497431297398679,97.20296827856153,1.7287776237462285,0.016309222865530458,7.037429666476393,7.192367283698932
778,2019,48609,12422.0,12099.0,60.0,5884.0,158.0,841.0,773.0,2.0,Saginaw,77073.8486957134,749.6667722769179,162447.66464442594,0.4830140074062148,97.3997745934632,1.271936886169699,0.016100466913540494,6.222830462083401,6.770246337143777
779,2020,48609,12375.0,11950.0,60.0,5625.0,234.0,1016.0,899.0,1.0,Saginaw,82781.7072226451,806.4605832055053,166943.22729713965,0.48484848484848486,96.56565656565657,1.890909090909091,0.00808080808080808,7.264646464646464,8.21010101010101
780,2011,48614,1318.0,1297.0,2.0,504.0,92.0,224.0,219.0,2.0,Saginaw,63496.79802079675,670.5261870996137,151579.55623524598,0.15174506828528073,98.40667678300456,6.980273141122914,0.15174506828528073,16.61608497723824,16.99544764795144
781,2012,48614,1387.0,1369.0,1.0,496.0,69.0,307.0,306.0,1.0,Saginaw,60668.60296000767,522.8907898290025,141870.6229256862,0.07209805335255948,98.70223503965393,4.974765681326604,0.07209805335255948,22.0620043258832,22.13410237923576
782,2013,48614,1375.0,1357.0,1.0,517.0,65.0,310.0,309.0,1.0,Saginaw,64014.926720381874,494.4146602162631,136421.82291152445,0.07272727272727272,98.6909090909091,4.7272727272727275,0.07272727272727272,22.472727272727273,22.545454545454547
783,2014,48614,1410.0,1399.0,1.0,567.0,53.0,308.0,307.0,1.0,Saginaw,61575.96809103812,528.9965277777778,129224.45593403625,0.07092198581560284,99.21985815602838,3.7588652482269502,0.07092198581560284,21.77304964539007,21.843971631205676
784,2015,48614,1466.0,1453.0,0.0,593.0,66.0,307.0,307.0,0.0,Saginaw,63548.30777539165,550.2240598775616,118015.3474223368,0.0,99.11323328785812,4.502046384720328,0.0,20.941336971350612,20.941336971350612
785,2016,48614,1511.0,1469.0,0.0,661.0,60.0,283.0,276.0,0.0,Saginaw,58082.12468802993,599.2297891311504,120480.73514522491,0.0,97.2203838517538,3.9708802117802784,0.0,18.266048974189278,18.72931833223031
786,2017,48614,1522.0,1465.0,0.0,659.0,79.0,305.0,296.0,0.0,Saginaw,55134.00704144909,628.9948270234987,119832.21605744126,0.0,96.25492772667543,5.19053876478318,0.0,19.44809461235217,20.039421813403415
787,2018,48614,1510.0,1448.0,0.0,610.0,86.0,308.0,298.0,0.0,Saginaw,53846.17414090408,628.5592834926944,113820.19457840682,0.0,95.89403973509934,5.695364238410596,0.0,19.735099337748345,20.397350993377483
788,2019,48614,1425.0,1375.0,0.0,574.0,86.0,296.0,289.0,0.0,Saginaw,54558.81690702777,619.7563141240021,116561.86061793732,0.0,96.49122807017544,6.035087719298246,0.0,20.280701754385966,20.771929824561404
789,2020,48614,1274.0,1217.0,0.0,487.0,73.0,246.0,240.0,0.0,Saginaw,51940.770817314566,550.9832889637612,122087.53646483342,0.0,95.52590266875981,5.729984301412873,0.0,18.83830455259027,19.309262166405023
790,2011,48616,7440.0,7066.0,40.0,3087.0,465.0,905.0,812.0,1.0,Saginaw,63257.03411147022,624.4698429351957,163500.02178368357,0.5376344086021506,94.97311827956989,6.25,0.013440860215053764,10.913978494623656,12.163978494623656
791,2012,48616,7575.0,7219.0,40.0,3140.0,450.0,876.0,789.0,1.0,Saginaw,59110.54766239536,655.6041882627595,150629.70722231417,0.528052805280528,95.3003300330033,5.9405940594059405,0.0132013201320132,10.415841584158416,11.564356435643566
792,2013,48616,7459.0,7128.0,23.0,3103.0,420.0,815.0,737.0,1.0,Saginaw,55891.09218439455,659.2195469550174,142307.71172362284,0.30835232604906826,95.56240782946776,5.63078160611342,0.01340662287169862,9.880681056441883,10.926397640434375
793,2014,48616,7564.0,7253.0,21.0,3192.0,441.0,999.0,915.0,1.0,Saginaw,56027.29648215735,638.3997026223304,131412.5194309273,0.27763088313061873,95.88841882601798,5.830248545742993,0.013220518244315176,12.096774193548388,13.207297726070863
794,2015,48616,7430.0,7144.0,27.0,3215.0,386.0,890.0,825.0,2.0,Saginaw,57004.755287595406,640.2139762126767,128685.58035921474,0.3633916554508748,96.15074024226111,5.195154777927321,0.026917900403768503,11.103633916554509,11.978465679676985
795,2016,48616,7348.0,7104.0,33.0,3259.0,313.0,915.0,846.0,2.0,Saginaw,57152.81069302145,617.0035540630064,132033.68235093143,0.4491017964071856,96.67936853565597,4.259662493195427,0.027218290691344585,11.513336962438759,12.452367991290147
796,2017,48616,7374.0,7168.0,35.0,3196.0,216.0,912.0,847.0,4.0,Saginaw,59293.328565600525,630.2378998041775,130771.25652741514,0.4746406292378627,97.20640086791428,2.9292107404393817,0.054244643341470035,11.486303227556279,12.367778681855167
797,2018,48616,7294.0,6964.0,24.0,3159.0,202.0,851.0,771.0,5.0,Saginaw,59902.4277777999,617.6383693007364,128017.38302795222,0.3290375651220181,95.47573347957226,2.7693995064436523,0.06854949273375377,10.570331779544832,11.667123663284892
798,2019,48616,7321.0,7014.0,35.0,3223.0,194.0,782.0,724.0,15.0,Saginaw,61891.01083874096,614.9889578615097,137061.4925466543,0.4780767654691982,95.80658380002733,2.6499112143149843,0.2048900423439421,9.889359377134271,10.681600874197514
799,2020,48616,7118.0,6702.0,29.0,3115.0,181.0,570.0,550.0,13.0,Saginaw,60763.5673290548,609.849024964163,134096.14660891538,0.40741781399269456,94.15566170272548,2.5428491149199215,0.1826355717898286,7.7268895757235185,8.0078673784771
800,2011,48623,13479.0,12177.0,834.0,5956.0,503.0,590.0,579.0,9.0,Saginaw,92842.81684367762,835.7871867484073,211723.7233205447,6.187402626307589,90.3405297128867,3.7317308405668075,0.06677053193857112,4.295570888048075,4.377179315972994
801,2012,48623,13663.0,12343.0,888.0,6016.0,436.0,783.0,767.0,7.0,Saginaw,88304.84104985322,932.9751909893116,206369.3345644921,6.499304691502599,90.33887140452318,3.1911000512332572,0.051233257703286246,5.613701236917222,5.730805825953304
802,2013,48623,14018.0,12520.0,887.0,6008.0,539.0,810.0,765.0,13.0,Saginaw,88300.10395909975,937.818284061007,198681.44679060945,6.327578827222142,89.31373947781424,3.845056356113568,0.09273790840348124,5.457269225281781,5.778285062063062
803,2014,48623,14032.0,12526.0,939.0,6080.0,420.0,718.0,703.0,3.0,Saginaw,88205.98794437686,993.6382468234658,191519.91078669915,6.691847206385406,89.26738882554162,2.993158494868871,0.021379703534777653,5.009977194982896,5.1168757126567845
804,2015,48623,14010.0,12617.0,704.0,6080.0,374.0,790.0,769.0,5.0,Saginaw,89425.5510026707,1024.5994759869543,195021.00440052824,5.024982155603141,90.05710206995003,2.6695217701641685,0.03568879371877231,5.488936473947181,5.638829407566024
805,2016,48623,14055.0,12702.0,703.0,6175.0,373.0,682.0,660.0,2.0,Saginaw,89926.3636727262,1014.3741557537904,193353.17136583515,5.0017787264318745,90.3735325506937,2.653859836357168,0.014229811454998222,4.695837780149413,4.852365706154393
806,2017,48623,13786.0,12407.0,616.0,6144.0,339.0,591.0,570.0,2.0,Saginaw,89896.53735313316,947.2214588772846,191060.2863903394,4.4683011751051795,89.99709850573045,2.459016393442623,0.01450747134774409,4.134629334107065,4.286957783258378
807,2018,48623,13589.0,12483.0,577.0,6351.0,193.0,446.0,435.0,0.0,Saginaw,97113.6227345315,878.526874997511,197668.54687443995,4.24608138935904,91.86106409595996,1.420266391934653,0.0,3.201118551769814,3.282066377216867
808,2019,48623,13662.0,12516.0,554.0,6464.0,163.0,465.0,463.0,2.0,Saginaw,97058.60614808122,958.238608760957,197606.91708030683,4.0550431854779685,91.61176987263944,1.193090323525106,0.014639145073927683,3.388962084614258,3.4036012296881863
809,2020,48623,13690.0,12602.0,528.0,6336.0,169.0,590.0,588.0,2.0,Saginaw,88011.3392089208,762.8999385652079,196140.6323533389,3.8568298027757484,92.05259313367421,1.2344777209642075,0.014609203798392987,4.295105916727538,4.309715120525932
810,2011,48626,6204.0,6114.0,28.0,2789.0,280.0,403.0,387.0,1.0,Saginaw,82379.8991282081,661.0439985951747,193030.2659832221,0.4513217279174726,98.54932301740811,4.513217279174726,0.016118633139909737,6.237911025145068,6.495809155383624
811,2012,48626,6113.0,5933.0,33.0,2773.0,253.0,318.0,306.0,0.0,Saginaw,85651.90021516242,692.7639398242114,188453.0257759349,0.5398331424832324,97.0554555864551,4.138720759038115,0.0,5.005725503026337,5.202028463929331
