datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty,Lat,Lon
1038,2019,49319,16705.0,16049.0,127.0,8791.0,473.0,1157.0,1089.0,41.0,Kent,80971.16244030086,729.4055081613255,189502.41143406983,0.7602514217300209,96.07303202633942,2.831487578569291,0.2454354983537862,6.519006285543251,6.926070038910506,43.22007814,-85.539322689
1039,2020,49319,18341.0,17062.0,59.0,9357.0,341.0,1165.0,1092.0,4.0,Kent,77739.26827685068,859.4397456058668,203086.7892013864,0.3216836595605474,93.02655253257728,1.8592225069516384,0.0218090616651218,5.953873834578268,6.351889209966741,43.22007814,-85.539322689
1040,2011,49321,15850.0,13582.0,851.0,8417.0,840.0,1925.0,1361.0,476.0,Kent,63847.63899546099,812.7590146661985,200074.1774436625,5.369085173501578,85.69085173501577,5.299684542586751,3.003154574132492,8.586750788643533,12.145110410094636,43.059320652,-85.667432954
1041,2012,49321,15792.0,13395.0,867.0,8255.0,755.0,2329.0,1485.0,514.0,Kent,62416.43841738025,792.2989886495293,191903.5741352126,5.490121580547112,84.82142857142857,4.780901722391084,3.254812563323202,9.403495440729484,14.747973657548124,43.059320652,-85.667432954
1042,2013,49321,16115.0,13148.0,1099.0,8335.0,895.0,2679.0,1475.0,603.0,Kent,64178.42363182905,795.2489772790686,186648.0741080972,6.819733167856034,81.58858206639776,5.553831833695315,3.7418554142103626,9.152963077877754,16.624263108904746,43.059320652,-85.667432954
1043,2014,49321,16479.0,13669.0,1090.0,8407.0,908.0,2915.0,1539.0,612.0,Kent,63277.50923391457,787.7028588807786,180965.7221546364,6.614479033921962,82.94799441713695,5.510043085138661,3.713817586018569,9.339158929546697,17.689180168699554,43.059320652,-85.667432954
1044,2015,49321,16698.0,14128.0,1134.0,8770.0,716.0,2901.0,1795.0,547.0,Kent,62158.6063531308,804.7669660826017,181393.95992692508,6.791232482932087,84.60893520182057,4.287938675290454,3.275841418133908,10.74979039405917,17.373338124326267,43.059320652,-85.667432954
1045,2016,49321,16875.0,14616.0,1082.0,9020.0,573.0,2733.0,1683.0,483.0,Kent,64851.39001779114,807.4367497614653,182308.04601532457,6.411851851851852,86.61333333333333,3.395555555555556,2.8622222222222224,9.973333333333333,16.195555555555554,43.059320652,-85.667432954
1046,2017,49321,17036.0,15180.0,910.0,9368.0,521.0,2086.0,1729.0,168.0,Kent,66193.62557114882,853.9910003263708,189195.6772193212,5.3416294904907256,89.10542380840573,3.058229631368866,0.9861469828598264,10.14909603193238,12.244658370509509,43.059320652,-85.667432954
1047,2018,49321,17354.0,15351.0,894.0,9393.0,392.0,1804.0,1542.0,135.0,Kent,65144.46658993975,871.2462655362057,193057.4942156133,5.151550074910683,88.45799239368445,2.258845223003342,0.7779186354730898,8.885559525181515,10.395297914025583,43.059320652,-85.667432954
